ID,2023-04-05,2023-04-06,2023-04-07,2023-04-08,2023-04-09,2023-04-10,2023-04-11,2023-04-12,2023-04-13,2023-04-14,2023-04-15,2023-04-16,2023-04-17,2023-04-18,2023-04-19,2023-04-20,2023-04-21,2023-04-22,2023-04-23,2023-04-24,2023-04-25
6130,3,4,3,4,4,4,4,4,5,4,4,4,5,5,5,5,4,5,5,5,5
6140,4,7,5,8,8,8,7,8,10,8,9,9,10,9,11,10,9,11,11,11,10
6150,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6160,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6190,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1
6200,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6210,27,35,29,36,38,36,34,37,45,35,40,38,41,41,45,43,39,44,43,44,40
6220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6230,6,7,6,7,7,7,6,7,8,6,7,7,7,7,8,8,7,8,8,8,7
6240,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
6250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6260,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
6270,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0
6280,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3
6290,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6300,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
6310,8,8,7,7,8,8,7,7,8,7,7,7,7,7,7,7,7,7,7,7,7
6320,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
6330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6340,10,10,10,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8
6350,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
6360,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6370,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6380,14,15,13,14,15,14,14,14,16,14,15,14,15,15,15,15,14,15,15,14,14
6390,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1
6400,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6420,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0
6430,13,15,13,14,14,14,13,14,14,13,12,13,14,13,14,14,13,13,14,13,12
6440,9,12,9,11,12,12,10,12,12,11,10,11,12,12,12,13,11,12,13,12,11
6450,33,37,32,37,40,37,38,39,45,39,39,41,42,40,43,45,40,46,45,45,43
6460,18,18,17,17,18,17,17,17,18,17,16,17,18,17,17,17,16,17,17,17,16
6470,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
6480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6510,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6520,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6530,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
6540,4,5,4,5,5,5,5,5,6,5,5,5,6,5,6,6,5,6,6,6,6
6550,2,2,2,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
6560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6570,7,8,7,8,8,8,8,8,9,8,9,8,9,9,9,9,8,9,9,9,8
6580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6600,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6620,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6630,2,3,2,2,3,3,2,3,3,3,2,3,3,3,3,3,2,3,3,3,3
6640,3,3,3,3,3,3,3,3,4,3,3,3,3,3,4,3,3,3,3,3,3
6650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6670,9,10,8,10,10,10,10,10,12,10,10,11,11,11,11,12,10,12,12,12,11
6680,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
6690,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6700,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6720,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4
6730,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6740,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
6750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6770,6,7,6,7,7,7,6,7,8,6,7,7,7,7,8,8,7,8,8,8,7
6780,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,2,2,2
6790,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,3
6800,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,1,2,2,2,2
6810,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6830,2,2,2,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
6840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
6850,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,1,2,2,2,2
6860,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6880,9,9,8,9,10,9,9,10,11,9,9,10,10,10,10,11,10,11,11,11,10
6890,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,8
6900,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0
6910,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,6,5,5
6920,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6930,7,7,7,7,7,7,7,7,7,6,7,6,7,6,7,6,6,6,6,6,6
6940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6950,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
6960,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6970,6,7,6,6,7,7,6,7,7,7,6,6,7,7,7,7,7,7,7,7,6
6980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6990,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7020,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7030,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1
7040,10,10,9,9,9,9,9,9,9,8,8,8,9,8,8,8,8,8,8,8,8
7050,2,2,2,2,3,2,2,3,3,2,2,3,3,3,3,3,2,3,3,3,3
7060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7080,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7090,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7100,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7120,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7130,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7150,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7170,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7190,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7210,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1
7220,3,3,3,3,3,3,3,3,4,3,3,3,4,3,4,4,3,4,4,4,4
7230,2,2,1,2,2,2,1,2,2,1,1,2,2,2,2,2,1,2,2,2,2
7240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7250,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7260,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7270,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7280,90,92,86,86,89,88,86,86,87,86,83,84,87,83,84,83,81,80,85,82,82
7290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7300,3,3,3,3,3,3,3,3,4,3,3,3,3,3,4,4,3,3,4,3,3
7310,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7320,20,19,18,18,18,18,17,17,17,17,17,16,16,16,16,16,16,16,16,15,15
7330,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1
7340,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,1,2,2,1,1
7350,4,5,4,4,5,4,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5
7360,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7390,9,10,7,9,10,9,9,10,11,9,9,10,10,10,11,10,9,11,11,11,10
7400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7420,3,4,4,4,4,4,4,4,4,4,4,5,5,4,5,5,4,4,5,5,5
7430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7450,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7460,9,12,8,13,13,12,11,13,16,13,13,14,16,15,18,16,13,17,17,18,15
7470,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,6,6
7480,5,7,4,7,7,7,6,7,8,7,7,7,8,8,9,8,7,9,9,9,8
7490,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7500,9,9,8,9,9,9,9,9,10,9,9,9,9,9,10,10,9,9,10,9,9
7510,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7520,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7540,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7560,50,53,46,51,53,53,50,53,56,50,53,52,54,53,57,56,50,54,55,55,51
7570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7580,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7590,34,34,30,32,32,32,31,31,32,30,31,30,31,30,31,31,29,30,30,30,29
7600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7610,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7620,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
7630,14,13,12,12,13,12,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11
7640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7650,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5
7660,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7670,2,2,2,2,2,2,2,2,3,2,2,2,3,3,3,3,2,3,3,3,2
7680,5,5,4,5,5,5,4,5,5,4,4,5,5,5,5,5,4,5,5,5,5
7690,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7700,2,2,2,2,2,2,2,2,3,2,2,2,3,2,3,3,2,3,3,3,3
7710,5,5,5,5,5,5,5,5,6,5,5,5,6,5,6,5,5,6,6,6,5
7720,6,6,5,6,7,6,6,6,7,6,6,7,7,7,7,7,6,7,7,7,7
7730,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,6
7740,6,7,6,6,6,6,6,6,7,6,7,6,7,7,7,7,6,7,7,7,6
7750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7760,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7770,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7780,3,3,2,2,3,3,2,2,3,2,2,2,3,2,3,3,2,2,3,2,2
7790,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7800,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
7810,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1
7820,14,18,12,19,20,19,17,19,23,19,18,20,23,22,25,23,19,25,24,25,22
7830,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,8
7840,11,11,10,11,11,11,10,11,11,10,11,11,11,11,11,11,10,11,11,11,10
7850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7860,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7870,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7880,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3
7890,2,3,2,2,3,2,2,3,3,2,3,3,3,3,3,3,2,3,3,3,2
7900,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7920,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7930,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7940,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4
7950,10,10,9,9,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
7960,16,17,15,17,18,17,16,17,18,17,16,17,18,17,18,18,17,19,19,18,18
7970,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
7980,11,12,10,11,11,11,10,11,11,11,10,11,11,11,11,10,10,11,11,11,10
7990,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1
8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8010,7,7,6,7,7,7,6,7,7,6,6,7,7,7,7,7,6,7,7,7,6
8020,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0
8030,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8040,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8050,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8070,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8080,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8090,16,16,14,15,15,14,14,14,14,13,14,14,14,14,14,13,13,13,13,13,13
8100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8120,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8130,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8140,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8150,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8160,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1
8170,55,59,47,58,60,57,52,58,61,55,52,57,63,60,64,59,53,64,64,63,58
8180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8190,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8200,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0
8210,3,4,3,4,4,4,3,4,4,4,3,4,4,4,4,4,3,4,4,4,4
8220,26,26,24,24,24,24,23,23,23,22,22,22,23,22,22,21,21,22,22,21,21
8230,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8250,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8260,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
8270,7,9,7,8,9,8,8,9,10,8,9,9,9,10,11,10,9,10,10,10,9
8280,7,9,7,8,9,8,8,9,10,8,9,9,10,10,11,10,9,10,10,10,9
8290,55,62,52,57,62,59,55,60,65,57,62,64,63,66,70,65,61,65,67,66,61
8300,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8320,10,10,10,9,10,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8
8330,7,7,6,7,7,7,6,7,7,6,7,7,7,7,8,7,7,7,7,7,7
8340,8,8,7,8,8,8,7,7,8,7,7,8,8,8,8,7,7,7,7,7,7
8350,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1
8360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8370,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8380,4,5,4,5,5,5,4,5,5,5,5,5,5,6,5,6,5,5,6,5,5
8390,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6
8400,3,4,3,3,4,3,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4
8410,6,6,5,6,6,6,5,6,6,5,6,6,6,6,6,6,6,6,6,6,6
8420,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5
8430,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8450,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8460,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,8,8,8,7
8470,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
8480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0
8510,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8520,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2
8530,346,346,309,318,330,312,300,304,308,288,295,301,306,302,307,289,278,293,291,291,275
8540,31,31,28,29,30,28,27,27,28,26,27,27,28,27,27,26,25,26,26,26,25
8550,21,24,19,22,24,21,20,22,23,20,22,23,24,24,25,22,21,24,24,24,21
8560,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8570,5,6,5,5,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6
8580,4,5,4,4,5,4,4,4,5,4,4,5,5,5,5,5,4,5,5,5,5
8590,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8600,61,60,55,55,57,54,53,53,52,50,51,51,52,51,51,49,48,49,48,48,47
8610,3,3,3,3,3,3,3,3,4,3,3,3,4,4,4,3,3,4,4,4,3
8620,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,2,1
8630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8640,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8650,12,13,11,13,13,13,12,13,13,13,12,13,14,13,14,13,12,14,14,14,13
8660,2,3,2,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3
8670,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8680,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
8690,27,27,24,25,26,25,23,24,25,23,23,24,25,24,25,23,22,24,24,24,22
8700,292,284,266,264,268,261,254,254,251,245,240,244,247,239,240,233,229,235,234,229,226
8710,18,20,17,20,20,19,18,20,21,20,18,20,21,20,21,20,19,22,22,21,20
8720,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8730,81,79,75,74,75,73,71,71,70,69,67,68,69,67,67,66,64,65,65,64,63
8740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8780,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8790,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8810,6,6,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
8820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8850,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8860,103,104,93,96,100,94,90,92,93,87,90,91,93,93,94,88,85,89,89,89,84
8870,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8880,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8890,67,78,74,78,82,79,71,77,79,80,76,80,83,88,84,87,81,83,89,85,82
8900,26,27,25,26,27,26,25,26,26,25,24,26,27,26,26,26,25,27,27,26,26
8910,1,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2
8920,2,3,2,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3
8930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8940,47,49,42,45,47,44,42,43,44,41,42,44,45,45,46,42,41,44,43,44,40
8950,3,4,3,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4
8960,18,22,16,20,22,19,17,20,21,18,20,21,22,23,24,21,20,23,23,23,21
8970,5,6,5,5,6,6,5,6,6,6,5,5,6,6,6,6,5,6,6,6,6
8980,6,7,6,7,8,7,6,7,7,6,7,7,8,8,8,7,7,8,8,8,7
8990,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9000,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1
9010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1
9020,2,3,2,3,3,3,3,3,3,3,3,3,3,4,4,3,3,4,4,4,3
9030,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
9040,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9050,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9060,13,13,12,12,12,12,12,12,12,12,11,12,12,12,12,11,11,12,12,11,11
9070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9080,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0
9090,19,21,18,20,21,20,19,20,21,20,18,21,21,20,21,21,20,22,22,21,20
9100,10,11,8,10,11,10,9,10,10,9,9,10,11,10,11,10,9,11,11,11,10
9110,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9130,26,30,23,31,31,30,26,30,32,30,26,30,33,32,35,32,29,35,34,35,31
9140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9150,1,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
9160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9170,10,11,10,11,11,11,10,11,11,11,10,11,11,11,11,11,10,12,12,11,11
9180,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
9190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
